"x"
0.00039399214878723
0.00306042894166742
0.0119144603924494
0.0309952329139292
0.0606161980263702
0.0950553755484707
0.124502987856933
0.140095595440755
0.13824760718209
0.121537561327066
0.0963762466710387
0.0696293961814272
0.0462140622450794
0.0283747842046371
0.0162120071869252
0.00866362499565518
0.00434957607483125
0.00205953713887044
0.000922920297099985
0.000392612515789085
0.000158988267001373
6.14391107541625e-05
2.27080747432027e-05
8.04377870077509e-06
2.73587715858959e-06
8.95024282876604e-07
2.82072364299669e-07
8.57643691861854e-08
2.51918556338836e-08
7.15755397905920e-09
1.96936823483603e-09
5.2531482855068e-10
1.35983014843002e-10
3.4192892540379e-11
8.35914068044822e-12
1.98850754697328e-12
4.60655834616881e-13
1.04000155053744e-13
2.28984366114606e-14
4.920189882601e-15
1.03237262666553e-15
2.1165564568868e-16
4.24237409354668e-17
8.31780015625444e-18
1.59606899108071e-18
2.99882457156647e-19
5.51962107093019e-20
9.95679356727913e-21
1.76102794608962e-21
3.05510217782403e-22
5.20075606112769e-23
8.69059883408887e-24
1.42603359205806e-24
2.29855301749986e-25
3.64053973842391e-26
5.66760385749329e-27
8.67533318811308e-28
1.30602389165588e-28
1.93425959911283e-29
2.81898530761468e-30
4.04386432787849e-31
5.71127592686152e-32
7.94338470908635e-33
1.08821126338757e-33
1.46876277935075e-34
1.95349870813125e-35
2.56086421405549e-36
3.30946449991808e-37
4.21705709255307e-38
5.29934029831129e-39
6.56858788844708e-40
8.03220616057625e-41
9.69131304663921e-42
1.15394565926133e-42
1.35615987639198e-43
1.57334875997565e-44
1.80215247961295e-45
2.03832072037405e-46
2.27682161135199e-47
2.51233725335174e-48
2.76858950981099e-49
5.6334510548164e-50
2.34384177126788e-49
1.96764085860784e-48
1.65326490198422e-47
1.37219296766279e-46
1.12466919026595e-45
9.10122015498251e-45
7.2705466881103e-44
5.73261310696114e-43
4.4604608525738e-42
3.42428237176752e-41
2.5932297188021e-40
1.93691396111152e-39
1.42656402936144e-38
1.0358447688039e-37
7.41358802501557e-37
5.22874350226789e-36
3.63331276718802e-35
2.48681072407661e-34
1.67614439791926e-33
1.11224186989465e-32
7.26427732033997e-32
4.66845178105505e-31
2.95133136633402e-30
1.83484854040497e-29
1.12146837968175e-28
6.73659482635479e-28
3.97572843128638e-27
2.30444393182032e-26
1.31139215874774e-25
7.32407989703458e-25
4.01289179038762e-24
2.15609484935515e-23
1.13552916299836e-22
5.85941162424385e-22
2.96094937310124e-21
1.46458725048066e-20
7.08732278562294e-20
3.35348119412503e-19
1.55062934744594e-18
7.00256553600324e-18
3.08651103606892e-17
1.32693316807435e-16
5.56023764215328e-16
2.26921322192925e-15
9.01259686699608e-15
3.4805754487064e-14
1.30583765307116e-13
4.75498869596249e-13
1.67876220151639e-12
5.74030205513149e-12
1.89879763624876e-11
6.06842267374073e-11
1.87128124272313e-10
5.5594835688832e-10
1.5888227093163e-09
4.36029819549822e-09
1.14694787429233e-08
2.88581388188565e-08
6.92967316782594e-08
1.58415754054073e-07
3.43818207494328e-07
7.06268925661586e-07
1.36843742512626e-06
2.49116097787592e-06
4.24203495500017e-06
6.72246973180603e-06
9.85589694769574e-06
1.32757038678705e-05
1.62935882931583e-05
1.80391729431404e-05
1.77938461908283e-05
1.53937535530866e-05
1.14417745670796e-05
7.10377822095749e-06
3.53680538690309e-06
1.32384543058828e-06
3.31148252670826e-07
4.15178796457175e-08
