"x"
1.11670291291484e-11
2.85559251996685e-10
3.64716255226143e-09
3.10206882524927e-08
1.97667864077075e-07
1.00655182669793e-06
4.26656908200944e-06
1.54844866061894e-05
4.91183112502924e-05
0.000138342749825076
0.000350291110402058
0.000805424254743265
0.00169568672330321
0.00329167265122821
0.00592670756153772
0.00994846243712517
0.0156378425369299
0.0231086294675984
0.0322145199198647
0.0424961928695146
0.0531951750007818
0.0633437359201822
0.0719164907522408
0.0780087214725884
0.0809967663018649
0.0806408169387232
0.0771078379469774
0.0709152504274493
0.062816338808693
0.0536599130824636
0.0442574692282292
0.0352828335207274
0.0272164159461742
0.0203334700749071
0.0147265935734398
0.0103484983731835
0.0070613773157969
0.00468243671064443
0.00301953665777855
0.00189493173471275
0.00115801834445797
0.000689565518172023
0.000400341290007753
0.000226738012015782
0.000125340206536584
6.76629686249853e-05
3.56877227800544e-05
1.83991225308518e-05
9.27642331188694e-06
4.57568105116019e-06
2.20902996816727e-06
1.04421496498161e-06
4.83487963471648e-07
2.19354982518586e-07
9.75501728019469e-08
4.2537721142867e-08
1.81939748944154e-08
7.63527389358209e-09
3.14482834509157e-09
1.27166178474762e-09
5.04976713505343e-10
1.96976632883627e-10
7.54946768377541e-11
2.84372179005921e-11
1.0530145143938e-11
3.83408735496683e-12
1.37300055937874e-12
4.8367991900109e-13
1.67655820407089e-13
5.71931762098729e-14
1.92054219052608e-14
6.349565384585e-15
2.0672291620446e-15
6.62886689761353e-16
2.09399342600626e-16
6.5173906846685e-17
1.99898529365236e-17
6.04304446824041e-18
1.80087397657403e-18
5.291286926337e-19
1.53305264537011e-19
4.38062584127316e-20
1.23470293264164e-20
3.4331936546726e-21
9.41899013312004e-22
2.54999785307224e-22
6.81337795246322e-23
1.79691982210224e-23
4.67835825637837e-24
1.20257039016669e-24
3.05233517831533e-25
7.65085250544622e-26
1.8940583409685e-26
4.63160661499139e-27
1.11885172624629e-27
2.670315982565e-28
6.29720267037097e-29
1.46748010587555e-29
3.37971413890176e-30
7.69331683614172e-31
1.73107131150455e-31
3.85056875144538e-32
8.46804993936472e-33
1.84132192011521e-33
3.95915203089484e-34
8.41857022834922e-35
1.77041463417004e-35
3.68254588632402e-36
7.57692813776133e-37
1.54221378756935e-37
3.1055340798362e-38
6.18730520927846e-39
1.21975571205043e-39
2.37948066648996e-40
4.59368057138028e-41
8.77686425468359e-42
1.65977048863978e-42
3.10682131334803e-43
5.7566926356167e-44
1.05595821820129e-44
1.9176317595455e-45
3.44790916546038e-46
6.13826119964018e-47
1.08208203056622e-47
1.88897457440888e-48
3.26564149536382e-49
5.59129309351888e-50
9.48160387919206e-51
1.59257958804553e-51
2.64968244202292e-52
4.36699793609865e-53
7.1300296444479e-54
1.15329704967636e-54
1.84822325712769e-55
2.93462492805691e-56
4.61696763648683e-57
7.19760278426293e-58
1.11190102836764e-58
1.70220410878394e-59
2.58252221620846e-60
3.88313746737869e-61
5.78691005023677e-62
8.54780556257923e-63
1.25148260500425e-63
1.81624865403099e-64
2.61290614977059e-65
3.72638514582662e-66
5.26846618742179e-67
7.38465128051351e-68
1.02622276228249e-68
1.41395434391729e-69
1.9316443857939e-70
2.61657201898094e-71
3.51453074679058e-72
4.68108238327519e-73
6.18278849159983e-74
8.09834533662348e-75
1.05195307922809e-75
1.355185512009e-76
1.7314793695037e-77
2.19414704808632e-78
2.75776583687983e-79
3.43799683945087e-80
4.25131161292248e-81
5.21461815585529e-82
6.34478192012058e-83
7.65804278721629e-84
9.16933530722981e-85
1.08915267010333e-85
1.2834594803118e-86
1.50047757925688e-87
1.74037186507145e-88
2.00276891713647e-89
2.28668703993068e-90
2.59048080011546e-91
2.91180478008189e-92
3.24760082295233e-93
3.59411226475657e-94
3.94692755485972e-95
4.3010542975132e-96
4.65102317406681e-97
4.9910195176422e-98
5.3150386183986e-99
5.61705925521332e-100
5.89122859673524e-101
6.13205059934404e-102
6.33456944020805e-103
6.49453942139704e-104
6.60857319255258e-105
6.67426105396908e-106
6.69025547034544e-107
6.65631666431754e-108
6.57331715598696e-109
6.44320523840792e-110
6.26892948851849e-111
6.05432836997745e-112
5.80399066360858e-113
5.52309376073413e-114
5.21722770290725e-115
4.89221321189809e-116
4.5539218259753e-117
4.20810567716415e-118
3.86024347352048e-119
3.51540797837088e-120
3.17815880725973e-121
2.85246280140636e-122
2.54164268914223e-123
2.24835330893498e-124
1.9745834170961e-125
1.72168009723539e-126
1.49039206102096e-127
1.28092769206212e-128
1.09302352704346e-129
9.26018963277754e-131
7.78933289194398e-132
6.5054160487458e-133
5.39446781171229e-134
4.44145246292733e-135
3.63085040587834e-136
2.94715203275319e-137
2.3752611741111e-138
1.9008091942048e-139
1.51038464311259e-140
1.19168623041293e-141
9.33608774482572e-143
7.26272792088178e-144
